Food code,Main food description,Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total
(g)","Fiber, total dietary (g)",Total Fat (g),Cholesterol (mg),"Vitamin A, RAE (mcg_RAE)",Vitamin B-6 (mg),Vitamin C (mg),Calcium (mg),"Iron
(mg)",Potassium (mg),Sodium (mg),Caffeine (mg),Alcohol (g),"Water
(g)"
51320500,"Roll, whole wheat",273,8.6,46,"1.63","3.8",6.3,0,"0",0.076,0,176,"3.55",115,524,0,0,"37"
51320550,"Roll, whole wheat, hot dog bun",269,12.38,44.93,"5.92","6.1",4.38,0,"33",0.194,1.3,198,"2.42",242,477,0,0,"35.92"
51320560,"Roll, whole wheat, hamburger bun",269,12.38,44.93,"5.92","6.1",4.38,0,"33",0.194,1.3,198,"2.42",242,477,0,0,"35.92"
51320700,"Roll, whole grain white",255,9.3,46.5,"9.3","2.3",3.49,0,"0",0.104,0,233,"2.59",190,512,0,0,"38.67"
51320710,"Roll, whole grain white, hot dog bun",255,9.3,46.5,"9.3","2.3",3.49,0,"0",0.104,0,233,"2.59",190,512,0,0,"38.67"
51320720,"Roll, whole grain white, hamburger bun",255,9.3,46.5,"9.3","2.3",3.49,0,"0",0.104,0,233,"2.59",190,512,0,0,"38.67"
51401010,"Bread, rye",259,8.5,48.3,"3.85","5.8",3.3,0,"0",0.075,0.4,73,"2.83",166,603,0,0,"37.3"
51401020,"Bread, rye, toasted",285,9.34,53.08,"4.23","6.4",3.63,0,"0",0.082,0.4,80,"3.11",182,663,0,0,"31.1"
51401030,"Bread, marble rye and pumpernickel",259,8.5,48.3,"3.85","5.8",3.3,0,"0",0.075,0.4,73,"2.83",166,603,0,0,"37.3"
51401040,"Bread, marble rye and pumpernickel, toasted",285,9.34,53.08,"4.23","6.4",3.63,0,"0",0.082,0.4,80,"3.11",182,663,0,0,"31.1"
51401200,"Muffin, English, rye",259,8.5,48.3,"3.85","5.8",3.3,0,"0",0.075,0.4,73,"2.83",166,603,0,0,"37.3"
51404010,"Bread, pumpernickel",250,8.7,47.5,"0.53","6.5",3.1,0,"0",0.126,0,68,"2.87",208,596,0,0,"37.9"
51404020,"Bread, pumpernickel, toasted",275,9.56,52.2,"0.58","7.1",3.41,0,"0",0.138,0,75,"3.15",229,655,0,0,"31.76"
51404500,"Bagel, pumpernickel",250,10.2,48.89,"6.12","4.1",1.53,0,"0",0.147,0,105,"2.76",165,439,0,0,"37.55"
51404550,"Muffin, English, pumpernickel",250,8.7,47.5,"0.53","6.5",3.1,0,"0",0.126,0,68,"2.87",208,596,0,0,"37.9"
51407010,"Bread, black",250,8.7,47.5,"0.53","6.5",3.1,0,"0",0.126,0,68,"2.87",208,596,0,0,"37.9"
51407020,"Bread, black, toasted",275,9.56,52.2,"0.58","7.1",3.41,0,"0",0.138,0,75,"3.15",229,655,0,0,"31.76"
51420000,"Roll, rye",259,8.5,48.3,"3.85","5.8",3.3,0,"0",0.075,0.4,73,"2.83",166,603,0,0,"37.3"
51421000,"Roll, pumpernickel",276,10.8,51.87,"0.4","5.4",2.8,0,"0",0.1,0,67,"2.78",208,492,0,0,"32"
51501010,"Bread, oatmeal",269,8.4,48.5,"8.14","4",4.4,0,"5",0.068,0,66,"2.7",142,447,0,0,"36.7"
51501020,"Bread, oatmeal, toasted",296,9.23,53.3,"8.94","4.4",4.84,0,"5",0.075,0,73,"2.97",156,491,0,0,"30.44"
51501040,"Bread, oat bran",299,9.33,53.89,"9.04","4.4",4.89,0,"6",0.076,0,73,"3",158,497,0,0,"29.67"
51501050,"Bread, oat bran, toasted",296,9.23,53.3,"8.94","4.4",4.84,0,"5",0.075,0,73,"2.97",156,491,0,0,"30.44"
51501080,"Bagel, oat bran",250,10.2,48.89,"6.12","4.1",1.53,0,"0",0.147,0,105,"2.76",165,439,0,0,"37.55"
51502010,"Roll, oatmeal",269,8.4,48.5,"8.14","4",4.4,0,"5",0.068,0,66,"2.7",142,447,0,0,"36.7"
51503000,"Muffin, English, oat bran",269,8.4,48.5,"8.14","4",4.4,0,"5",0.068,0,66,"2.7",142,447,0,0,"36.7"
51503040,"Muffin, English, oat bran, with raisins",272,7.89,51.58,"13.84","4",3.98,0,"4",0.079,0.2,66,"2.61",202,405,0,0,"34.58"
51601010,"Bread, multigrain, toasted",291,14.68,47.63,"7.02","8.1",4.65,0,"0",0.289,0.1,113,"2.75",253,419,0,0,"30.7"
51601020,"Bread, multigrain",265,13.36,43.34,"6.39","7.4",4.23,0,"0",0.263,0.1,103,"2.5",230,381,0,0,"36.94"
51601210,"Bread, multigrain, with raisins",268,12.35,46.94,"12.27","7.1",3.83,0,"0",0.254,0.3,99,"2.43",281,346,0,0,"34.79"
51601220,"Bread, multigrain, with raisins, toasted",295,13.58,51.58,"13.48","7.8",4.21,0,"0",0.279,0.3,109,"2.67",309,380,0,0,"28.34"
51602010,"Bread, multigrain, reduced calorie and/or high fiber",207,8.91,44.91,"4.63","10.7",2.55,0,"0",0.08,0.5,93,"3.41",109,465,0,0,"41.91"
51602020,"Bread, multigrain, reduced calorie and/or high fiber, toasted",228,9.79,49.35,"5.09","11.8",2.8,0,"0",0.088,0.5,103,"3.75",120,511,0,0,"36.16"
51620000,"Roll, multigrain",263,9.6,44.6,"6.25","3.8",6,0,"0",0.092,0,95,"3.95",160,458,0,0,"38"
51620020,"Roll, multigrain, hot dog bun",263,9.6,44.6,"6.25","3.8",6,0,"0",0.092,0,95,"3.95",160,458,0,0,"38"
51620030,"Roll, multigrain, hamburger bun",263,9.6,44.6,"6.25","3.8",6,0,"0",0.092,0,95,"3.95",160,458,0,0,"38"
51630000,"Bagel, multigrain",250,10.2,48.89,"6.12","4.1",1.53,0,"0",0.147,0,105,"2.76",165,439,0,0,"37.55"
51630100,"Bagel, multigrain, with raisins",255,9.51,51.93,"12.03","4.1",1.4,0,"0",0.149,0.2,100,"2.66",215,398,0,0,"35.34"
51630200,"Muffin, English, multigrain",223,8.7,44.8,"1.56","4.6",2,0,"0",0.087,0,178,"2.87",186,353,0,0,"42.3"
51801010,"Bread, barley",274,10.67,47.54,"5.73","4",4.53,0,"0",0.111,0.2,125,"3.6",141,473,0,0,"35.25"
51801020,"Bread, barley, toasted",301,11.72,52.24,"6.3","4.4",4.98,0,"0",0.122,0.2,137,"3.96",155,520,0,0,"28.85"
51804010,"Bread, soy",267,16.4,41.95,"6.01","4.4",3.84,4,"21",0.154,0,94,"3.79",528,589,0,0,"34.73"
51804020,"Bread, soy, toasted",293,18.02,46.1,"6.6","4.8",4.22,5,"21",0.169,0,103,"4.17",580,648,0,0,"28.27"
51805010,"Bread, sunflower meal",306,11.16,47.98,"3.1","2.7",8.23,4,"18",0.14,0.2,42,"3.66",194,512,0,0,"30.26"
51805020,"Bread, sunflower meal, toasted",336,12.26,52.73,"3.4","2.9",9.05,4,"18",0.154,0.1,46,"4.02",213,563,0,0,"23.36"
51806010,"Bread, rice",248,4.31,45.78,"3.53","4.3",5.24,0,"0",0.073,0,138,"2.63",75,447,0,0,"42.99"
51806020,"Bread, rice, toasted",273,4.74,50.31,"3.88","4.7",5.76,0,"0",0.08,0,152,"2.89",82,491,0,0,"37.35"
51807000,"Injera, Ethiopian bread",87,3.48,18.29,"1.03","2.7",0.84,0,"0",0.143,0,13,"1.03",152,229,0,0,"76.04"
51808000,"Bread, gluten free",248,4.31,45.78,"3.53","4.3",5.24,0,"0",0.073,0,138,"2.63",75,447,0,0,"42.99"
51808010,"Bread, gluten free, toasted",273,4.74,50.31,"3.88","4.7",5.76,0,"0",0.08,0,152,"2.89",82,491,0,0,"37.35"
51808050,"Breadsticks, hard, gluten free",453,11.25,66.3,"0.86","10.2",15.84,0,"0",0.37,0,238,"2.83",381,438,0,0,"3.59"
51808100,"Roll, gluten free",239,3.34,50.47,"6.87","5.1",2.65,0,"0",0.037,0,180,"3.57",76,593,0,0,"42"
52101000,"Biscuit, NFS",370,7.08,42.82,"3.88","2.5",18.92,2,"18",0.059,0,70,"2.76",131,979,0,0,"27.88"
52102040,"Biscuit, from refrigerated dough",324,6.79,49.05,"8.19","2.8",11.22,0,"0",0.046,0,27,"2.57",152,1002,0,0,"29.69"
52103000,"Biscuit, from fast food / restaurant",370,7.08,42.82,"3.88","2.5",18.92,2,"18",0.059,0,70,"2.76",131,979,0,0,"27.88"
52104010,"Biscuit, home recipe",350,7.03,44.89,"4.57","1.4",15.97,44,"155",0.053,0,231,"3.22",134,801,0,0,"28.2"
52104040,"Biscuit, wheat",362,7.5,43.9,"3.71","4.5",18.19,2,"17",0.121,0,70,"3.15",184,930,0,0,"26.98"
52104100,"Biscuit, cheese",374,8.7,38.78,"3.52","2.2",20.43,12,"48",0.058,0,134,"2.5",126,946,0,0,"28.75"
52104200,Biscuit with fruit,363,6.7,46.47,"10.01","2.7",17.05,2,"16",0.07,0.2,69,"2.66",192,884,0,0,"26.64"
52105100,Scone,382,6.67,48.07,"13.4","1.2",18.35,74,"179",0.046,0,211,"2.9",118,446,0,0,"24.02"
52105200,"Scone, with fruit",374,6.33,51.2,"18.58","1.5",16.54,66,"161",0.059,0.2,196,"2.78",181,404,0,0,"23.16"
52201000,"Cornbread, prepared from mix",330,6.59,54.46,"16.05","2.3",9.58,57,"35",0.085,0.1,135,"1.85",133,599,0,0,"27.11"
52202060,"Cornbread, made from home recipe",287,6.55,42.87,"6.85","1.5",9.8,39,"42",0.077,0,203,"2.68",142,485,0,0,"38.01"
52204000,Cornbread stuffing,179,2.9,21.9,"0","2.9",8.8,0,"78",0.038,0.8,26,"0.94",62,526,0,0,"64.9"
52206010,"Cornbread muffin, stick, round",305,5.9,51,"17.78","3.4",8.4,26,"52",0.084,0,74,"2.81",69,385,0,0,"32.6"
52206060,"Cornbread muffin, stick, round, made from home recipe",307,7.02,45.94,"7.34","1.6",10.51,42,"45",0.082,0,217,"2.88",152,519,0,0,"33.58"
52207010,"Corn flour patty or tart, fried",218,3.98,41.18,"5.91","3",4.64,0,"0",0.201,0,67,"2.35",124,483,0,0,"48.22"
52208010,"Corn pone, baked",214,3.5,39.68,"0.79","1.9",4.31,0,"5",0.081,0,113,"2.36",71,437,0,0,"50.33"
52208020,"Corn pone, fried",254,3.34,37.79,"0.76","1.8",9.78,0,"5",0.077,0,108,"2.25",68,417,0,0,"47.02"
52208760,"Gordita/sope shell, plain, no filling",260,3.85,37.2,"0.72","2.9",11.19,0,"1",0.195,0,55,"3.7",115,376,0,0,"46.13"
52209010,Hush puppy,296,6.16,40.21,"3.8","2.9",13.25,0,"0",0.11,0,100,"2.55",256,813,0,0,"36.58"
52211010,Johnnycake,275,7.86,43.81,"8.64","1.8",7.46,70,"45",0.112,0.5,102,"2.28",206,916,0,0,"37.73"
52213010,Spoonbread,166,6.68,18.55,"4.84","0.7",7.06,86,"118",0.083,0.1,126,"1.08",195,382,0,0,"65.92"
52215000,"Tortilla, NFS",262,6.95,47.01,"2.3","4.9",5.42,0,"0",0.139,0,114,"2.43",156,390,0,0,"38.94"
52215100,"Tortilla, corn",218,5.7,44.64,"0.88","6.3",2.85,0,"0",0.219,0,81,"1.23",186,45,0,0,"45.89"
52215200,"Tortilla, flour",306,8.2,49.38,"3.71","3.5",7.99,0,"0",0.059,0,146,"3.63",125,736,0,0,"31.98"
52215260,"Tortilla, whole wheat",310,9.76,45.89,"2.44","9.8",9.76,0,"0",0.281,0,244,"2.63",262,617,0,0,"30.15"
52215300,"Taco shell, corn",476,6.41,63.49,"1.5","6.7",21.79,0,"1",0.203,0,100,"1.64",231,324,0,0,"6.4"
52215350,"Taco shell, flour",511,8.83,53.2,"4","3.8",29.07,0,"0",0.057,0,157,"3.92",135,794,0,0,"6.25"
52220110,Arepa Dominicana,267,5.66,30.47,"3.25","2.4",14,53,"62",0.087,0.8,82,"2.31",202,399,0,0,"47.94"
52301000,"Muffin, NFS",375,4.49,53,"31.47","1.1",16.07,30,"21",0.04,0.9,44,"1.3",121,336,0,0,"24.96"
52302010,"Muffin, fruit",375,4.49,53,"31.47","1.1",16.07,30,"21",0.04,0.9,44,"1.3",121,336,0,0,"24.96"
52302020,"Muffin, fruit, low fat",255,4.23,50.05,"27.05","4.2",4.22,28,"10",0.042,0.9,35,"2",96,413,0,0,"39.94"
52302500,"Muffin, chocolate chip",402,5.77,55.4,"32.92","1.8",19.04,45,"34",0.046,0,146,"2.49",175,306,11,0,"17.8"
52302600,"Muffin, chocolate",395,6.54,50.94,"25.98","1.9",18.75,51,"37",0.046,0,163,"3.31",178,339,5,0,"21.56"
52303010,"Muffin, whole wheat",372,7.8,44.01,"20.09","3.5",18.44,59,"44",0.103,0,173,"1.75",195,393,0,0,"27.17"
52303500,"Muffin, wheat",372,6.92,45.7,"19.9","1.8",18.03,59,"44",0.063,0,168,"2.17",143,389,0,0,"27"
52304000,"Muffin, whole grain",372,6.92,45.7,"19.9","1.8",18.03,59,"44",0.063,0,168,"2.17",143,389,0,0,"27"
52304010,"Muffin, wheat bran",216,6.16,38.7,"15","2.2",5.96,31,"56",0.142,0,91,"2.55",359,214,0,0,"47.42"
52304040,"Muffin, bran with fruit, lowfat",179,5.38,39.98,"20.09","2.7",1.5,13,"9",0.084,0.6,64,"1.71",257,450,0,0,"51.01"
52304100,"Muffin, oatmeal",370,6.43,43.94,"20.67","1.5",18.92,61,"45",0.045,0,174,"2.09",134,404,0,0,"28.31"
52304150,"Muffin, oat bran",270,7,48.3,"8.22","4.6",7.4,0,"0",0.161,0,63,"4.2",507,393,0,0,"35"
52306010,"Muffin, plain",374,5.93,52.02,"27.48","0.8",16.21,53,"40",0.047,0,165,"2.29",130,358,0,0,"23.75"
52306300,"Muffin, cheese",367,9.72,30.51,"1.88","1",23,74,"85",0.052,0,261,"2.53",133,491,0,0,"33.98"
52306500,"Muffin, pumpkin",305,4.97,43.21,"22.59","1.4",12.93,42,"209",0.05,0.8,137,"2.15",153,285,0,0,"37.1"
52306550,"Muffin, zucchini",306,5.05,42.64,"22.72","0.9",13.14,43,"34",0.073,3,137,"1.93",164,290,0,0,"37.35"
52306700,"Muffin, carrot",312,5.01,44.27,"23.31","1.3",13.19,43,"207",0.067,1,141,"1.92",176,305,0,0,"35.62"
52311010,Popover,268,11.05,35.28,"4.04","1.1",9.2,150,"138",0.079,0,123,"2.81",221,284,0,0,"42.84"
52401000,"Bread, Boston Brown",274,10.67,47.54,"5.73","4",4.53,0,"0",0.111,0.2,125,"3.6",141,473,0,0,"35.25"
52403000,"Bread, nut",397,6.64,49.85,"26.01","1.3",19.78,50,"37",0.08,0.1,162,"2.35",153,337,0,0,"21.63"
52404060,"Bread, pumpkin",305,4.97,43.21,"22.59","1.4",12.93,42,"209",0.05,0.8,137,"2.15",153,285,0,0,"37.1"
52405010,"Bread, fruit",369,6.05,47.52,"25.24","1.3",17.82,45,"34",0.097,1.3,146,"2.12",172,303,0,0,"26.65"
52407000,"Bread, zucchini",306,5.05,42.64,"22.72","0.9",13.14,43,"34",0.073,3,137,"1.93",164,290,0,0,"37.35"
52408000,"Bread, Irish soda",301,6.44,51.06,"21.71","2.3",8.96,54,"85",0.075,0.8,104,"2.64",274,460,0,0,"31.25"
53100100,"Cake or cupcake, NFS",352,2.84,53.6,"39.53","1",14.77,43,"19",0.028,0,70,"1.3",98,304,3,0,"27.13"
53101100,"Cake, angel food",257,6.1,58.7,"30.51","0.2",0.3,0,"0",0.005,0,84,"0.23",135,511,0,0,"32.9"
53102200,"Cake or cupcake, apple",376,2.41,52.52,"39.48","0.9",17.5,47,"21",0.029,0.2,71,"0.9",52,280,0,0,"26.12"
53102700,"Cake or cupcake, banana",379,2.47,53.07,"39.6","1",17.51,47,"21",0.046,1,71,"0.88",75,280,0,0,"25.45"
53102800,"Cake or cupcake, Black Forest",228,3.49,31.32,"18.26","1.7",10.66,55,"49",0.043,0.6,84,"1.2",123,214,6,0,"53.09"
53103000,"Cake, Boston cream pie",252,2.4,42.9,"36.11","1.4",8.5,37,"24",0.026,0.2,23,"0.38",39,254,0,0,"45.4"
53104260,"Cake or cupcake, carrot",373,2.49,51.73,"38.49","1.1",17.51,47,"100",0.039,0.5,74,"0.91",78,287,0,0,"26.75"
53104400,"Cake or cupcake, coconut",368,2.5,54.52,"40.61","1.3",15.68,39,"17",0.028,0,64,"0.94",75,311,0,0,"25.72"
53104500,"Cheesecake, plain",402,5.47,35.31,"26.64","0.5",27,114,"238",0.049,0,67,"0.8",108,249,0,0,"31.14"
53104550,"Cheesecake, fruit",390,4.96,38.66,"28.83","0.6",24.31,103,"215",0.046,0.9,63,"0.77",105,228,0,0,"31.07"
53104600,"Cheesecake, chocolate",397,5.89,35.99,"25.9","1.6",26.6,111,"231",0.051,0,69,"1.2",150,242,7,0,"30.29"
53105262,"Cake or cupcake, chocolate with white icing, bakery",355,2.79,54.36,"40.23","1.2",14.58,43,"19",0.028,0,67,"1.16",80,296,6,0,"26.64"
53105264,"Cake or cupcake, chocolate with white icing, from mix",349,3.05,53.13,"38.15","1.4",14.43,47,"21",0.031,0,73,"1.25",84,306,6,0,"27.69"
53105270,"Cake or cupcake, chocolate with chocolate icing, bakery",345,3.29,52.25,"37.8","1.6",15.2,43,"19",0.03,0,70,"1.73",153,295,7,0,"27.51"
53105272,"Cake or cupcake, chocolate with chocolate icing, from mix",341,3.49,51.25,"35.99","1.7",14.98,47,"21",0.033,0,75,"1.76",149,305,7,0,"28.47"
53105275,"Cake or cupcake, chocolate, no icing",303,5.08,43.28,"21.52","2.3",13.24,79,"34",0.051,0,120,"1.98",117,387,10,0,"36.11"
53105300,"Cake or cupcake, German chocolate",358,3.67,49.97,"34.72","2.5",17.56,43,"19",0.038,0,72,"1.77",171,297,6,0,"27"
53105310,"Cake or cupcake, gluten free",410,4.87,37.93,"34.01","2.4",29.42,141,"179",0.029,0,29,"1.7",186,119,25,0,"26.66"
53105396,"Cake, chocolate, flourless",410,4.87,37.93,"34.01","2.4",29.42,141,"179",0.029,0,29,"1.7",186,119,25,0,"26.66"
53106500,"Cake, cream",286,3.84,30.02,"16.46","0.4",17.03,77,"104",0.045,0,114,"0.82",94,234,0,0,"47.56"
53108200,"Snack cake, chocolate",399,3.63,60.31,"37.76","3.2",15.93,0,"1",0.143,1.9,116,"3.6",176,332,6,0,"18.57"
53109200,"Snack cake, white",374,3.47,64.03,"37.3","1",11.54,41,"5",0,0.1,24,"1.36",71,470,0,0,"19.6"
53110000,"Cake, fruit cake",324,2.9,61.6,"27.42","3.7",9.1,5,"7",0.046,0.5,33,"2.07",153,101,0,0,"25.3"
53111000,"Cake or cupcake, gingerbread",276,3.64,45.34,"28.3","1",9.16,32,"14",0.027,0.1,62,"2.98",217,411,0,0,"40.05"
53112100,Ice cream cake,283,2.95,39.28,"31.24","0.5",12.67,44,"68",0.038,0.3,99,"0.48",121,196,0,0,"43.87"
53113000,"Cake, jelly roll",285,3.14,64.54,"41.99","0.8",1.52,56,"24",0.038,4,48,"1.72",89,357,0,0,"30.05"
53114100,"Cake or cupcake, lemon",339,2.42,51.9,"38.23","0.4",13.53,43,"19",0.029,1.9,70,"0.87",47,304,0,0,"30.61"
53115200,"Cake or cupcake, marble",347,3.07,52.57,"38.36","1.2",15.06,43,"19",0.03,0,71,"1.57",133,305,3,0,"27.57"
53115450,"Cake or cupcake, peanut butter",388,6.17,47.52,"32.34","2",19.81,43,"19",0.095,0,74,"1.4",159,332,6,0,"24.56"
53116000,"Cake, pound",353,5,53.64,"33.36","0.6",13.96,66,"70",0.036,0,47,"1.48",149,377,0,0,"25.87"
53116510,"Cake or cupcake, pumpkin",373,2.5,51.58,"38.35","1.1",17.51,47,"95",0.031,0.4,73,"1.02",66,280,0,0,"26.92"
53116520,"Cake or cupcake, red velvet",355,2.79,54.36,"40.23","1.2",14.58,43,"19",0.028,0,67,"1.16",80,296,6,0,"26.64"
53117200,"Cake or cupcake, spice",410,2.66,56.41,"42.24","0.9",19.43,52,"23",0.029,0,78,"0.98",51,311,0,0,"19.91"
53118100,"Cake, sponge",290,5.4,61,"36.66","0.5",2.7,102,"44",0.052,0,70,"2.72",99,623,0,0,"29.7"
53118110,"Cake or cupcake, strawberry",326,2.22,50.25,"37.39","0.5",12.89,39,"17",0.027,3.3,65,"0.87",52,283,0,0,"33.17"
53118500,"Cake, torte",241,3.28,33.78,"19.2","0.9",10.36,58,"40",0.044,13.4,93,"1.02",68,275,0,0,"50.98"
53118550,"Cake, tres leche",269,6.48,41.9,"33.37","0.3",8.72,82,"99",0.042,1,136,"0.95",193,72,0,0,"41.91"
53119000,"Cake, pineapple, upside down",273,2.38,39.11,"28.16","0.7",12.18,56,"71",0.048,1.5,80,"0.95",74,214,0,0,"45"
53120270,"Cake or cupcake, white with white icing, bakery",359,2.4,54.95,"41.26","0.4",14.33,43,"19",0.027,0,69,"0.87",43,313,0,0,"26.74"
53120272,"Cake or cupcake, white with white icing, from mix",353,2.62,53.78,"39.27","0.4",14.16,47,"21",0.029,0,76,"0.94",44,325,0,0,"27.81"
53121270,"Cake or cupcake, white with chocolate icing, bakery",349,2.9,52.84,"38.83","0.8",14.95,43,"19",0.029,0,72,"1.44",116,313,1,0,"27.61"
53121272,"Cake or cupcake, white with chocolate icing, from mix",345,3.06,51.9,"37.11","0.7",14.71,47,"21",0.031,0,78,"1.44",109,324,1,0,"28.58"
53121275,"Cake or cupcake, white, no icing",310,4.36,44.36,"23.39","0.6",12.78,79,"34",0.049,0,124,"1.46",51,419,0,0,"36.3"
53123070,"Cake, strawberry shortcake",214,3.31,40.09,"25.89","0.9",4.73,62,"51",0.041,12.4,55,"1.6",116,313,0,0,"51.04"
53124110,"Cake or cupcake, zucchini",371,2.52,51.08,"38.27","0.9",17.52,47,"22",0.041,1.6,72,"0.92",72,280,0,0,"27.4"
53200100,"Cookie, batter or dough, raw",435,4.97,54.47,"29.24","0.9",22.45,47,"231",0.036,0.1,54,"2.16",80,533,0,0,"16.26"
53201000,"Cookie, NFS",492,5.1,65.36,"32.9","2",24.72,0,"0",0.058,0,21,"5.58",171,311,11,0,"3.57"
53202000,"Cookie, almond",514,5.37,63.78,"21.65","1.3",26.22,0,"0",0.071,0,13,"2.98",88,353,0,0,"3.6"
53203000,"Cookie, applesauce",450,6.2,68.7,"24.66","2.8",18.1,0,"5",0.066,0.5,37,"2.58",142,520,0,0,"5.7"
53203500,"Cookie, biscotti",373,7.63,67,"28.44","1.4",8.37,46,"20",0.037,0.4,112,"3.15",97,262,0,0,"15.32"
53204000,"Cookie, brownie, NS as to icing",405,4.8,63.9,"36.61","2.1",16.3,17,"20",0.035,0,29,"2.25",149,286,2,0,"13.6"
53204010,"Cookie, brownie, without icing",405,4.8,63.9,"36.61","2.1",16.3,17,"20",0.035,0,29,"2.25",149,286,2,0,"13.6"
53204100,"Cookie, brownie, with icing or filling",401,2.94,63.55,"47.22","1.5",16.95,8,"10",0.02,0,18,"1.83",173,234,2,0,"15.31"
53204840,"Cookie, brownie, reduced fat, NS as to icing",345,2.77,61.58,"38.73","11.1",9.68,0,"0",0.019,0,0,"1.99",143,290,10,0,"24.83"
53205250,"Cookie, butterscotch, brownie",405,4.8,63.9,"36.61","2.1",16.3,17,"20",0.035,0,29,"2.25",149,286,2,0,"13.6"
53205260,"Cookie, bar, with chocolate",492,5.1,65.36,"32.9","2",24.72,0,"0",0.058,0,21,"5.58",171,311,11,0,"3.57"
53206000,"Cookie, chocolate chip",492,5.1,65.36,"32.9","2",24.72,0,"0",0.058,0,21,"5.58",171,311,11,0,"3.57"
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",495,5.91,59.58,"41.21","2.7",28.41,64,"128",0.092,0.1,42,"2.39",196,261,14,0,"4.7"
53206030,"Cookie, chocolate chip, reduced fat",451,5.97,67.49,"32.84","3",17.91,0,"0",0.022,0,0,"3.22",134,418,13,0,"7.36"
53206100,"Cookie, chocolate chip sandwich",425,2.94,63.52,"38.24","0",17.65,0,"0",0.019,0,0,"1.06",94,279,4,0,"14.95"
53206500,"Cookie, chocolate, made with rice cereal",440,3.23,63.26,"40.32","1.6",19.35,0,"0",0.328,0,32,"2.49",227,210,2,0,"13.02"
53206550,"Cookie, chocolate, made with oatmeal and coconut, no bake",450,6.2,68.7,"24.66","2.8",18.1,0,"5",0.066,0.5,37,"2.58",142,520,0,0,"5.7"
53207000,"Cookie, chocolate or fudge",433,6.6,72.7,"37.43","3.4",14.2,2,"3",0.051,0,31,"4.01",210,580,10,0,"4.5"
53207020,"Cookie, chocolate or fudge, reduced fat",451,5.97,67.49,"32.84","3",17.91,0,"0",0.022,0,0,"3.22",134,418,13,0,"7.36"
53207050,"Cookie, chocolate, with chocolate filling or coating, fat free",451,5.97,67.49,"32.84","3",17.91,0,"0",0.022,0,0,"3.22",134,418,13,0,"7.36"
53208000,"Cookie, marshmallow, chocolate-covered",421,4,67.7,"44.8","2",16.9,0,"1",0.062,0.1,46,"2.53",182,188,5,0,"10.1"
53208200,"Cookie, marshmallow pie, chocolate covered",421,4,67.7,"44.8","2",16.9,0,"1",0.062,0.1,46,"2.53",182,188,5,0,"10.1"
53209005,"Cookie, chocolate, with icing or coating",507,4.5,67.87,"32","2.3",24.2,0,"0",0.023,0,15,"3",95,380,5,0,"2"
53209010,"Cookie, sugar wafer, chocolate-covered",526,3.45,65.99,"51.72","3.4",27.59,0,"1",0.048,0,0,"1.24",311,138,5,0,"1.73"
53209015,"Cookie, chocolate sandwich",464,5.21,71,"40.67","2.9",19.14,0,"1",0.023,0,21,"12.14",234,388,5,0,"3.11"
53209020,"Cookie, chocolate sandwich, reduced fat",436,2.94,76.17,"41.18","2.9",13.24,0,"0",0.02,0,0,"3.18",176,471,3,0,"6.23"
53209100,"Cookie, chocolate, sandwich, with extra filling",497,4.33,68.2,"46","2.7",24.52,0,"0",0,0,16,"7.8",137,351,6,0,"1.65"
53209500,"Cookie, chocolate and vanilla sandwich",464,5.21,71,"40.67","2.9",19.14,0,"1",0.023,0,21,"12.14",234,388,5,0,"3.11"
53210000,"Cookie, chocolate wafer",433,6.6,72.7,"37.43","3.4",14.2,2,"3",0.051,0,31,"4.01",210,580,10,0,"4.5"
53210900,"Cookie, graham cracker with chocolate and marshmallow",465,6.36,68.97,"43.87","2.8",18.57,12,"30",0.069,0,122,"2.46",245,221,10,0,"4.6"
53211000,"Cookie bar, with chocolate, nuts, and graham crackers",492,5.1,65.36,"32.9","2",24.72,0,"0",0.058,0,21,"5.58",171,311,11,0,"3.57"
53215500,"Cookie, coconut",460,3.02,61.22,"45.16","5.1",22.55,0,"0",0.096,0,5,"0.82",123,241,0,0,"11.5"
53220000,"Cookie, fruit-filled bar",348,3.7,70.9,"46.36","4.6",7.3,0,"9",0.075,0.3,64,"2.9",207,350,0,0,"16.5"
53220030,"Cookie, fig bar",348,3.7,70.9,"46.36","4.6",7.3,0,"9",0.075,0.3,64,"2.9",207,350,0,0,"16.5"
53222010,"Cookie, fortune",378,4.2,84,"45.42","1.6",2.7,2,"1",0.013,0,12,"1.44",41,31,0,0,"8"
53222020,"Cookie, cone shell, ice cream type, wafer or cake",417,8.1,79,"6","3",6.9,0,"0",0.03,0,25,"3.6",112,256,0,0,"5.3"
53223000,"Cookie, gingersnaps",416,5.6,76.9,"19.92","2.2",9.8,0,"0",0.098,0,77,"6.4",346,555,0,0,"5.3"
53223100,"Cookie, granola",464,9.8,66.7,"27.52","3.1",17.6,0,"8",0.35,1,60,"3.18",326,251,0,0,"4.1"
53224000,"Cookie, ladyfinger",365,10.6,59.7,"25.39","1",9.1,221,"3",0.122,3.7,47,"3.58",113,147,0,0,"19.5"
53224250,"Cookie, lemon bar",437,5.13,62.65,"42.07","0.8",18.94,75,"201",0.032,3.5,41,"1.84",71,224,0,0,"12.28"
